"","ID","Latitude","Longitude","SOx","CO2","NOx","Height","Diam","Velocity","Temp"
"760","983-1",38.7383,-85.4192,24169.338,2912257.624,6368.092,299.3136,9.500616,40.5384,283.572222222222
"761","983-2",38.7383,-85.4192,23266.812,2655180.57,5125.756,299.3136,9.500616,40.5384,283.572222222222
"762","983-3",38.7383,-85.4192,26352.452,3193024.044,7067.282,299.3136,9.500616,40.5384,283.572222222222
"763","983-4",38.7383,-85.4192,26247.288,3109891.862,9089.388,299.3136,9.500616,40.2336,283.572222222222
"764","983-5",38.7383,-85.4192,25346.484,3002682.562,8738.292,299.3136,9.500616,40.2336,283.572222222222
"765","983-6",38.7383,-85.4192,23935.076,2937590.248,8853.078,299.3136,9.500616,40.2336,283.572222222222
"766","988-U1",39.0831,-84.8581,4104.746,881798.116,1396.787,122.8344,7.1628,90.5256,285.372222222222
"767","988-U2",39.0831,-84.8581,4286.488,912671.628,1443.052,122.8344,7.1628,90.5256,285.372222222222
"768","988-U3",39.0831,-84.8581,5093.255,1072870.904,1780.949,122.8344,7.1628,90.5256,285.372222222222
"769","988-U4",39.0831,-84.8581,33049.228,2180134.925,3340.559,122.8344,7.1628,91.44,282.594444444444
"770","990-50",39.7119,-86.1975,9241.304,683269.675,1048.277,79.5528,1.9812,101.8032,375.372222222222
"771","990-60",39.7119,-86.1975,9883.918,738427.175,964.174,79.5528,1.9812,106.68,371.15
"772","990-70",39.7119,-86.1975,30221.678,2306763.825,2494.999,172.212,6.096,87.4776,298.094444444444
"773","991-3",39.4851,-86.4176,3010.108,276231.161,868.09,85.9536,4.572,103.632,279.472222222222
"774","991-4",39.4851,-86.4176,3933.204,362415.065,1044.547,85.9536,4.572,103.632,279.472222222222
"775","991-5",39.4851,-86.4176,3861.711,353924.857,608.148,85.9536,4.572,108.8136,292.311111111111
"776","991-6",39.4851,-86.4176,7005.532,641919.993,1012.018,85.9536,4.572,108.8136,292.311111111111
"777","994-1",38.5267,-87.2525,546.433,1801665.1,2355.764,168.2496,8.96112,88.392,264.316666666667
"778","994-2",38.5267,-87.2525,1424.225,3110364.95,3174.563,184.0992,6.096,92.964,289.427777777778
"779","994-3",38.5267,-87.2525,17832.088,4038203.975,4518.585,189.8904,6.7056,47.5488,302.372222222222
"780","994-4",38.5267,-87.2525,17850.15,4030024,5472.019,190.5,6.7056,47.8536,303.372222222222
"781","995-7",41.6433,-87.1225,2539.264,1100114.569,4075.654,146.304,6.2484,39.624,303.922222222222
"782","995-8",41.6433,-87.1225,2180.948,2248060.383,8253.657,146.304,6.2484,39.624,303.922222222222
"783","997-12",41.7203,-86.9097,16745.081,2991116.059,5068.963,153.924,6.4008,101.1936,307.427777777778
